Season,TeamID,TeamName,ConfAbbrev,is_tourney_team,tourney_seed_num,kp_adjem,kp_adjoe,kp_rankadjde,kp_rankoe,lms_residual_std,rs_ast_to_ratio,rs_drb,rs_fgm,rs_ft_pct,rs_ft_rate,rs_opp_blk,rs_opp_ft_pct,rs_pf,rs_win_pct,reached_sweet16,reached_elite8,reached_final4,reached_title_game,is_champion
2003,1196,Florida,sec,1,2.0,23.6341,117.327,28.0,14.0,10.41244093573692,1.2265060240963854,24.258064516129032,26.93548387096774,0.7052810902896083,0.3350456621004566,3.419354838709677,0.6512096774193549,16.903225806451612,0.7741935483870968,0,0,0,0,0
2003,1211,Gonzaga,wcc,1,9.0,14.9545,112.337,77.0,28.0,11.580332258120096,1.082039911308204,25.32258064516129,26.06451612903226,0.7212041884816753,0.4444444444444444,2.096774193548387,0.6901893287435457,18.64516129032258,0.7419354838709677,0,0,0,0,0
2003,1221,Holy Cross,patriot,1,14.0,10.1775,105.034,41.0,70.0,12.216323504903295,1.1064356435643563,24.310344827586206,24.20689655172414,0.705607476635514,0.4198822759973838,2.7586206896551726,0.6601941747572816,18.379310344827587,0.8620689655172413,0,0,0,0,0
2003,1228,Illinois,big_ten,1,4.0,24.9472,114.14,8.0,19.0,11.81425586682447,1.3873417721518988,25.4,27.1,0.7225130890052356,0.3422939068100359,2.5,0.7080062794348508,19.133333333333333,0.8,0,0,0,0,0
2003,1231,Indiana,big_ten,1,7.0,14.5633,113.046,92.0,61.0,12.562990565986231,1.201086956521739,25.625,23.4375,0.712707182320442,0.4118316268486917,3.53125,0.7149837133550488,18.0625,0.625,0,0,0,0,0
2003,1237,IUPUI,mid_cont,1,16.0,0.761365,103.059,168.0,103.0,10.672650934502013,0.8408644400785854,20.90625,24.4375,0.7016574585635359,0.4194669756662804,3.78125,0.6784511784511784,19.34375,0.59375,0,0,0,0,0
2003,1242,Kansas,big_twelve,1,2.0,27.1016,114.003,3.0,25.0,10.065762388003783,1.1230425055928412,26.9,30.23333333333333,0.6657458563535912,0.3873729266987694,4.4,0.6899563318777292,16.7,0.7666666666666667,1,1,1,1,0
2003,1246,Kentucky,sec,1,1.0,29.7672,116.802,4.0,13.0,12.79871826085523,1.1511111111111112,24.15625,28.46875,0.706766917293233,0.3558052434456928,3.53125,0.6816608996539792,17.375,0.90625,1,1,0,0,0
2003,1257,Louisville,cusa,1,4.0,23.6507,116.078,18.0,7.0,12.03426504068538,1.241895261845387,25.1,27.966666666666665,0.695883134130146,0.4126027397260274,2.433333333333333,0.6940581542351454,22.666666666666668,0.8,0,0,0,0,0
2003,1261,LSU,sec,1,8.0,20.0374,111.998,14.0,46.0,12.385319740111823,1.181395348837209,24.516129032258064,26.806451612903224,0.6477272727272727,0.3608670181605155,2.4838709677419355,0.6673267326732674,16.35483870967742,0.6774193548387096,0,0,0,0,0
2003,1264,Manhattan,maac,1,14.0,10.0239,105.641,52.0,66.0,8.761957524982815,0.9757281553398058,23.310344827586206,25.93103448275862,0.7864357864357864,0.4152186938286399,4.344827586206897,0.7239884393063584,21.93103448275862,0.7931034482758621,0,0,0,0,0
2003,1266,Marquette,cusa,1,3.0,21.2188,118.833,80.0,1.0,10.51169300097932,1.2026315789473685,24.071428571428573,27.214285714285715,0.7700453857791225,0.4196825396825397,2.4642857142857144,0.6958955223880597,18.642857142857142,0.8214285714285714,1,1,1,0,0
2003,1268,Maryland,acc,1,6.0,21.493,110.916,9.0,36.0,14.674087121283142,1.3392405063291135,26.75,29.428571428571427,0.7036423841059603,0.3404735062006764,4.678571428571429,0.694017094017094,19.0,0.6785714285714286,1,0,0,0,0
2003,1272,Memphis,cusa,1,7.0,17.8261,111.304,25.0,76.0,10.05294574451417,1.205,25.96551724137931,26.27586206896552,0.6536144578313252,0.3816091954022989,3.1724137931034484,0.6455906821963393,18.75862068965517,0.7931034482758621,0,0,0,0,0
2003,1277,Michigan St,big_ten,1,7.0,17.7907,108.72,13.0,124.0,10.845262482743198,0.9356984478935698,24.258064516129032,23.032258064516128,0.7346938775510204,0.4330808080808081,3.290322580645161,0.7169517884914464,20.032258064516128,0.6129032258064516,1,1,0,0,0
2003,1280,Mississippi St,sec,1,5.0,22.4034,108.501,1.0,90.0,10.569072016883624,0.9275053304904052,24.6,26.33333333333333,0.6767485822306238,0.3160095579450418,3.0,0.670940170940171,15.9,0.7,0,0,0,0,0
2003,1281,Missouri,big_twelve,1,6.0,17.6329,111.397,29.0,83.0,10.603772836699456,1.009478672985782,25.90322580645161,26.161290322580644,0.6589698046181173,0.3068119891008174,3.096774193548387,0.673076923076923,16.870967741935484,0.6774193548387096,0,0,0,0,0
2003,1301,NC State,acc,1,9.0,13.034,111.017,85.0,52.0,11.65382204217513,1.0328638497652582,22.03333333333333,24.33333333333333,0.7703583061889252,0.3837499999999999,2.833333333333333,0.7264150943396227,18.666666666666668,0.6,0,0,0,0,0
2003,1323,Notre Dame,big_east,1,5.0,19.6817,117.565,83.0,21.0,11.4769101598669,1.323232323232323,26.870967741935484,27.225806451612904,0.7598870056497175,0.3763955342902711,4.516129032258065,0.6820809248554913,16.225806451612904,0.7096774193548387,1,0,0,0,0
2003,1328,Oklahoma,big_twelve,1,1.0,23.4861,112.913,10.0,35.0,11.102077268317466,1.2005649717514124,24.966666666666665,25.266666666666666,0.7078853046594982,0.3290094339622642,2.6666666666666665,0.6726296958855098,18.6,0.8,1,1,0,0,0
2003,1329,Oklahoma St,big_twelve,1,6.0,17.3367,106.039,6.0,182.0,10.675668455395067,0.8352941176470589,24.06896551724138,24.655172413793103,0.6512345679012346,0.403235843186061,3.586206896551724,0.6566666666666666,20.13793103448276,0.6896551724137931,0,0,0,0,0
2003,1332,Oregon,pac_ten,1,8.0,14.3485,112.498,88.0,30.0,13.703122615508052,1.1478439425051334,24.5,28.59375,0.7760968229954615,0.3331653225806452,3.46875,0.7015915119363395,20.9375,0.71875,0,0,0,0,0
2003,1335,Penn,ivy,1,11.0,14.2661,110.324,58.0,29.0,13.417340656116442,1.1424501424501423,24.185185185185187,24.0,0.7021696252465482,0.3644859813084112,2.259259259259259,0.6788793103448275,17.77777777777778,0.8148148148148148,0,0,0,0,0
2003,1338,Pittsburgh,big_east,1,2.0,27.1788,113.295,2.0,26.0,10.115471226365251,1.1766004415011038,25.366666666666667,26.866666666666667,0.6359649122807017,0.4261682242990654,3.2666666666666666,0.6884057971014493,17.966666666666665,0.8666666666666667,1,0,0,0,0
2003,1345,Purdue,big_ten,1,9.0,15.962,106.758,12.0,132.0,15.491616281947405,0.8863049095607235,23.464285714285715,23.75,0.7507002801120448,0.4688115561391989,3.821428571428572,0.7235915492957747,19.821428571428573,0.6428571428571429,0,0,0,0,0
2003,1354,S Carolina St,meac,1,16.0,-8.91754,96.5201,226.0,186.0,10.23888544219901,0.5273972602739727,24.266666666666666,24.8,0.6989664082687339,0.4745554874310239,3.1666666666666665,0.6571428571428573,20.73333333333333,0.6666666666666666,0,0,0,0,0
2003,1356,S Illinois,mvc,1,11.0,11.8425,110.795,100.0,31.0,10.537343067384384,1.0853333333333333,22.466666666666665,27.366666666666667,0.7061855670103093,0.3352534562211981,2.2666666666666666,0.6901639344262296,19.33333333333333,0.8,0,0,0,0,0
2003,1358,Sam Houston St,southland,1,15.0,1.93338,102.171,125.0,112.0,8.204567828285148,0.9929245283018868,25.96296296296296,24.296296296296298,0.7102362204724408,0.4406662040249826,2.555555555555556,0.6854700854700854,19.59259259259259,0.7777777777777778,0,0,0,0,0
2003,1360,San Diego,wcc,1,13.0,8.36166,104.732,60.0,140.0,10.546085697394346,0.9017681728880158,26.357142857142858,25.214285714285715,0.6580732700135685,0.4916611074049367,3.4285714285714284,0.6819923371647509,20.142857142857142,0.6071428571428571,0,0,0,0,0
2003,1386,St Joseph's PA,a_ten,1,7.0,21.5962,109.41,5.0,59.0,11.285836598612502,1.0826666666666669,24.13793103448276,24.24137931034483,0.6828046744574291,0.379594423320659,2.6206896551724137,0.6533333333333333,18.75862068965517,0.7931034482758621,0,0,0,0,0
2003,1390,Stanford,pac_ten,1,4.0,14.8974,109.838,44.0,79.0,11.041671517839507,1.0225225225225223,25.12903225806452,25.64516129032258,0.6754658385093169,0.357976653696498,2.290322580645161,0.7043618739903069,18.516129032258064,0.7419354838709677,0,0,0,0,0
2003,1393,Syracuse,big_east,1,3.0,19.9564,113.951,31.0,24.0,10.087592281852013,1.0987341772151895,26.89655172413793,29.24137931034483,0.6934306569343066,0.3797117516629711,3.1379310344827585,0.6642335766423357,16.586206896551722,0.8275862068965517,1,1,1,1,1
2003,1400,Texas,big_twelve,1,1.0,23.3866,118.524,48.0,16.0,10.548091534113771,1.0797872340425532,26.142857142857142,28.0,0.7147147147147147,0.3810068649885583,3.142857142857143,0.6587436332767403,20.357142857142858,0.7857142857142857,1,1,1,0,0
2003,1407,Troy,a_sun,1,14.0,6.29692,107.4,142.0,38.0,11.8951071379245,1.0970873786407769,24.7,28.23333333333333,0.6877133105802047,0.2989795918367347,3.8333333333333335,0.6850828729281767,16.6,0.8333333333333334,0,0,0,0,0
2003,1409,Tulsa,wac,1,13.0,11.4437,107.114,53.0,71.0,10.555928257046869,1.0315315315315314,25.806451612903224,26.387096774193548,0.7271214642262895,0.3399321266968326,2.677419354838709,0.6817420435510888,17.322580645161292,0.7096774193548387,0,0,0,0,0
2003,1411,TX Southern,swac,1,16.0,-9.73895,98.706,277.0,144.0,10.797002879353244,0.9321663019693656,24.8,24.73333333333333,0.6199524940617577,0.5078407720144753,2.6,0.6387900355871886,18.3,0.6,0,0,0,0,0
2003,1421,UNC Asheville,big_south,1,16.0,-13.3682,100.943,319.0,184.0,10.159360098081857,0.8042553191489362,23.17241379310345,24.379310344827587,0.7627677100494235,0.368548876745598,4.241379310344827,0.6758409785932721,19.103448275862068,0.4482758620689655,0,0,0,0,0
2003,1423,UNC Wilmington,caa,1,11.0,14.4278,108.916,35.0,50.0,11.027759017162438,1.2790697674418603,23.133333333333333,26.03333333333333,0.6886446886446886,0.3226950354609929,2.6666666666666665,0.6617915904936014,18.433333333333334,0.8,0,0,0,0,0
2003,1428,Utah,mwc,1,9.0,14.8447,107.925,21.0,62.0,10.416444778750888,1.0393700787401574,23.2,23.166666666666668,0.703900709219858,0.3705650459921156,2.3666666666666667,0.6875,20.1,0.7666666666666667,0,0,0,0,0
2003,1429,Utah St,big_west,1,15.0,6.73911,106.86,120.0,53.0,9.906490907278185,1.1362397820163488,22.366666666666667,23.7,0.7182866556836902,0.389602053915276,2.1,0.6966292134831461,16.1,0.7333333333333333,0,0,0,0,0
2003,1436,Vermont,aec,1,16.0,1.8376,101.723,116.0,122.0,9.401408108092232,1.0098039215686276,25.724137931034484,24.82758620689655,0.6578483245149912,0.35,3.655172413793104,0.6695842450765864,15.89655172413793,0.6551724137931034,0,0,0,0,0
2003,1443,WKU,sun_belt,1,13.0,11.5715,108.073,62.0,63.0,12.868420133974729,0.9361702127659574,23.258064516129032,25.70967741935484,0.6620795107033638,0.3773802654356607,2.548387096774193,0.6925675675675675,18.451612903225808,0.7419354838709677,0,0,0,0,0
2003,1447,Wagner,nec,1,15.0,-1.04621,104.796,233.0,44.0,11.888880156732611,1.075431034482759,22.35483870967742,27.225806451612904,0.7290969899665553,0.3344519015659954,2.6129032258064515,0.7217068645640075,17.580645161290324,0.6774193548387096,0,0,0,0,0
2003,1448,Wake Forest,acc,1,2.0,20.8361,115.774,43.0,8.0,9.400165584174715,0.9657534246575342,26.93103448275862,26.13793103448276,0.7525906735751295,0.4650602409638554,3.2413793103448274,0.6876155268022182,18.48275862068965,0.8275862068965517,0,0,0,0,0
2003,1451,Weber St,big_sky,1,12.0,8.7425,111.03,167.0,22.0,7.960567258638011,1.146814404432133,22.75862068965517,24.620689655172413,0.7342281879194631,0.4859752120026093,3.0689655172413794,0.6890243902439025,18.86206896551724,0.8620689655172413,0,0,0,0,0
2003,1454,WI Milwaukee,horizon,1,12.0,12.6377,109.433,65.0,41.0,11.412697810256343,1.1502242152466369,23.0,27.266666666666666,0.6905132192846034,0.3718912666281087,3.5,0.6984126984126984,20.133333333333333,0.7666666666666667,0,0,0,0,0
2003,1458,Wisconsin,big_ten,1,5.0,22.3863,114.658,16.0,10.0,11.270797636213508,1.265573770491803,22.55172413793104,25.03448275862069,0.7411347517730497,0.3608445297504798,2.655172413793104,0.7295081967213115,14.827586206896552,0.7586206896551724,1,0,0,0,0
2003,1462,Xavier,a_ten,1,3.0,20.8379,114.503,27.0,12.0,10.903207876222016,1.258312020460358,25.5,26.8,0.746922024623803,0.4115990990990991,2.8,0.6635071090047394,15.766666666666667,0.8333333333333334,0,0,0,0,0
2004,1102,Air Force,mwc,1,11.0,16.1376,111.859,43.0,18.0,12.4743903335772,1.228476821192053,15.357142857142858,20.285714285714285,0.7090909090909091,0.3738317757009345,1.75,0.7156177156177156,16.642857142857142,0.7857142857142857,0,0,0,0,0
2004,1104,Alabama,sec,1,8.0,16.4613,113.39,59.0,57.0,12.45869845150545,0.8935064935064935,24.0,24.89655172413793,0.6987381703470031,0.3974921630094044,3.413793103448276,0.6991150442477877,18.344827586206897,0.5862068965517241,1,1,0,0,0
2004,1106,Alabama St,swac,1,16.0,-10.6902,93.281,182.0,275.0,9.840142045922974,0.5968992248062016,22.766666666666666,20.566666666666663,0.6572700296735906,0.4610123119015047,3.066666666666667,0.6256239600665556,18.7,0.5333333333333333,0,0,0,0,0
2004,1112,Arizona,pac_ten,1,9.0,16.6199,117.959,138.0,4.0,11.30095884598248,1.262672811059908,25.689655172413797,31.517241379310345,0.786053882725832,0.3347480106100795,2.1379310344827585,0.7048543689320389,16.06896551724138,0.6896551724137931,0,0,0,0,0
2004,1130,Boston College,big_east,1,6.0,14.6068,110.115,41.0,89.0,10.54812861851562,1.189252336448598,23.71875,24.25,0.6786632390745502,0.4547048509643483,3.59375,0.7015503875968992,15.90625,0.71875,0,0,0,0,0
2004,1140,BYU,mwc,1,12.0,16.3472,111.734,39.0,38.0,10.524898718233892,1.0476190476190477,23.444444444444443,25.185185185185187,0.7290640394088669,0.4359341445955619,2.111111111111111,0.6855983772819473,19.11111111111111,0.7037037037037037,0,0,0,0,0
2004,1150,Charlotte,cusa,1,9.0,14.6558,112.766,75.0,43.0,8.982889327778256,1.0585585585585586,26.17241379310345,27.13793103448276,0.6447876447876447,0.4447624499141385,2.1379310344827585,0.7219343696027634,18.89655172413793,0.7241379310344828,0,0,0,0,0
2004,1153,Cincinnati,cusa,1,4.0,23.8562,115.74,13.0,16.0,12.344656790929116,1.3250688705234162,24.133333333333333,27.03333333333333,0.6676176890156919,0.395375070501974,1.9666666666666663,0.7102941176470589,19.433333333333334,0.8,0,0,0,0,0
2004,1163,Connecticut,big_east,1,2.0,25.8489,116.176,10.0,11.0,13.297389541867592,1.323076923076923,29.484848484848484,30.12121212121212,0.6161919040479761,0.3226898887276245,3.575757575757576,0.6729323308270676,16.060606060606062,0.8181818181818182,1,1,1,1,1
2004,1173,Dayton,a_ten,1,10.0,9.7763,108.6,88.0,75.0,8.071822540416898,1.0459518599562363,25.78125,23.53125,0.670028818443804,0.4163167366526694,2.46875,0.6576923076923077,17.09375,0.75,0,0,0,0,0
2004,1177,DePaul,cusa,1,7.0,11.8121,113.921,155.0,30.0,9.305776400636825,1.0223325062034738,23.766666666666666,25.633333333333333,0.703883495145631,0.3775198533903482,2.7,0.7,17.4,0.7,0,0,0,0,0
2004,1181,Duke,acc,1,1.0,31.7279,120.027,3.0,8.0,10.665570019434764,1.0044052863436124,22.84375,27.5625,0.7313237221494102,0.40780331373597,3.5625,0.7016949152542373,18.71875,0.84375,1,1,1,0,0
2004,1186,E Washington,big_sky,1,15.0,3.42788,105.382,150.0,105.0,11.160776673701902,1.0328638497652582,21.178571428571427,24.75,0.7034482758620689,0.3991741225051617,3.571428571428572,0.6853741496598639,20.321428571428573,0.5714285714285714,0,0,0,0,0
2004,1190,ETSU,southern,1,13.0,8.12644,103.458,37.0,117.0,6.6679389198384165,0.9509594882729212,25.517241379310345,28.344827586206897,0.6773700305810397,0.3690744920993228,3.793103448275862,0.6929460580912864,16.862068965517242,0.8275862068965517,0,0,0,0,0
2004,1196,Florida,sec,1,5.0,19.9244,117.63,70.0,17.0,13.03174335553137,1.1090909090909091,24.933333333333334,26.933333333333334,0.7525252525252525,0.3548387096774194,3.1333333333333333,0.6677067082683308,18.866666666666667,0.6666666666666666,0,0,0,0,0
2004,1197,Florida A&M,meac,1,16.0,-10.7325,97.7465,273.0,199.0,12.220747260393322,0.75,22.53333333333333,23.066666666666663,0.7133152173913043,0.4399282725642559,3.1666666666666665,0.6679790026246719,21.9,0.4666666666666667,0,0,0,0,0
2004,1210,Georgia Tech,acc,1,3.0,24.8537,114.16,6.0,53.0,11.249544441038925,1.02020202020202,26.09375,27.4375,0.6929347826086957,0.3940042826552462,3.53125,0.6615186615186616,21.21875,0.71875,1,1,1,1,0
2004,1211,Gonzaga,wcc,1,2.0,26.7299,121.485,34.0,1.0,10.178899298631498,1.3435114503816796,27.93103448275862,29.03448275862069,0.7562408223201175,0.4165137614678899,2.2758620689655173,0.6895161290322581,15.93103448275862,0.9310344827586208,0,0,0,0,0
2004,1227,IL Chicago,horizon,1,13.0,10.8768,107.751,57.0,65.0,9.506912652321647,1.1743589743589744,22.161290322580644,25.483870967741936,0.6341107871720117,0.3958453548759376,3.3548387096774195,0.6516007532956686,17.64516129032258,0.7741935483870968,0,0,0,0,0
2004,1228,Illinois,big_ten,1,5.0,19.1845,115.417,52.0,20.0,11.975676439356356,1.3342175066312998,22.933333333333334,26.633333333333333,0.6960600375234522,0.3098837209302325,3.333333333333333,0.6849315068493151,19.1,0.8,1,0,0,0,0
2004,1242,Kansas,big_twelve,1,4.0,18.1966,110.65,16.0,81.0,11.477298954749443,1.1955445544554455,26.5,26.928571428571427,0.706953642384106,0.371007371007371,4.107142857142857,0.6984924623115577,20.464285714285715,0.7142857142857143,1,1,0,0,0
2004,1246,Kentucky,sec,1,1.0,24.6321,112.747,2.0,63.0,10.743624873349324,1.0758620689655172,24.03333333333333,26.666666666666668,0.6962457337883958,0.3436950146627566,3.2333333333333334,0.7248677248677249,18.433333333333334,0.8666666666666667,0,0,0,0,0
2004,1250,Lehigh,patriot,1,16.0,-5.7816,98.2109,183.0,190.0,10.949427192330438,0.8536585365853658,24.428571428571427,22.75,0.717117117117117,0.3673064195896757,3.4285714285714284,0.6666666666666666,18.857142857142858,0.6428571428571429,0,0,0,0,0
2004,1251,Liberty,big_south,1,16.0,-2.70715,97.9283,122.0,215.0,14.099105300862345,0.8714285714285713,24.161290322580644,24.70967741935484,0.6832504145936982,0.3363078639152259,3.4516129032258065,0.6295081967213115,19.41935483870968,0.5483870967741935,0,0,0,0,0
2004,1257,Louisville,cusa,1,10.0,21.6473,106.419,1.0,104.0,14.992547428925713,1.096774193548387,26.27586206896552,24.55172413793104,0.748407643312102,0.3707201889020071,3.3448275862068964,0.625,20.448275862068964,0.6896551724137931,0,0,0,0,0
2004,1264,Manhattan,maac,1,12.0,11.6168,107.701,48.0,33.0,9.994785448118542,0.8302387267904509,22.689655172413797,24.379310344827587,0.7595772787318362,0.4728294815740162,4.275862068965517,0.695447409733124,20.310344827586206,0.8275862068965517,0,0,0,0,0
2004,1268,Maryland,acc,1,4.0,20.2142,110.26,9.0,101.0,7.925160281122429,0.9273127753303964,25.73333333333333,28.066666666666663,0.6264591439688717,0.4036649214659686,4.466666666666667,0.7208271787296898,19.5,0.6333333333333333,0,0,0,0,0
2004,1272,Memphis,cusa,1,7.0,15.9997,111.955,46.0,62.0,9.79359234350754,1.1049723756906078,25.142857142857142,24.75,0.6615384615384615,0.3958587088915956,2.7142857142857144,0.7046632124352332,18.214285714285715,0.75,0,0,0,0,0
2004,1277,Michigan St,big_ten,1,7.0,14.9366,116.84,149.0,22.0,10.250187816294762,1.0070754716981132,21.379310344827587,25.0,0.7693661971830986,0.3879781420765026,2.827586206896552,0.6825885978428351,20.82758620689655,0.6206896551724138,0,0,0,0,0
2004,1280,Mississippi St,sec,1,2.0,22.6715,114.667,15.0,32.0,7.233948256066654,0.884526558891455,26.107142857142858,27.357142857142858,0.6627043090638931,0.4108669108669108,3.25,0.6469344608879493,16.25,0.8928571428571429,0,0,0,0,0
2004,1284,Monmouth NJ,nec,1,15.0,-3.56253,98.0355,142.0,172.0,11.030372923630765,1.0303030303030305,24.0,22.9375,0.7463126843657817,0.3872073101085094,3.28125,0.697463768115942,17.53125,0.65625,0,0,0,0,0
2004,1293,Murray St,ovc,1,12.0,11.6398,110.548,91.0,9.0,11.67796312441186,1.364734299516908,25.3,29.53333333333333,0.7133956386292836,0.3596638655462185,2.7666666666666666,0.7216117216117216,18.066666666666663,0.8333333333333334,0,0,0,0,0
2004,1301,NC State,acc,1,3.0,24.3286,118.121,27.0,25.0,9.336389476300733,1.0802005012531328,23.689655172413797,24.655172413793103,0.7982456140350878,0.3603034134007585,2.6206896551724137,0.7105263157894737,18.517241379310345,0.6896551724137931,0,0,0,0,0
2004,1305,Nevada,wac,1,10.0,18.8308,111.833,20.0,37.0,11.811240589508822,1.0948717948717948,25.466666666666665,26.766666666666666,0.7144846796657383,0.4072603516732841,2.8666666666666667,0.7068965517241379,18.3,0.7333333333333333,1,0,0,0,0
2004,1314,North Carolina,acc,1,6.0,23.0232,116.966,28.0,29.0,11.051285153807536,1.17351598173516,24.642857142857142,29.642857142857142,0.6797752808988764,0.3966573816155988,4.357142857142857,0.6898395721925134,18.5,0.6428571428571429,0,0,0,0,0
2004,1320,Northern Iowa,mvc,1,14.0,8.4316,106.972,82.0,97.0,9.32086981016997,1.0272479564032695,25.89655172413793,23.310344827586206,0.7352941176470589,0.3976608187134502,2.4482758620689653,0.694756554307116,16.96551724137931,0.6896551724137931,0,0,0,0,0
2004,1329,Oklahoma St,big_twelve,1,2.0,24.7896,117.359,17.0,6.0,11.270010052898416,1.1948717948717948,24.17241379310345,28.89655172413793,0.6953846153846154,0.397796817625459,3.103448275862069,0.6529209621993127,19.41379310344828,0.896551724137931,1,1,1,0,0
2004,1334,Pacific,big_west,1,12.0,8.74172,108.144,100.0,73.0,10.311812530495969,1.0141843971631206,24.266666666666666,23.2,0.7376093294460642,0.4619528619528619,2.1333333333333333,0.7157258064516129,16.9,0.7666666666666667,0,0,0,0,0
2004,1338,Pittsburgh,big_east,1,3.0,26.1303,115.248,4.0,15.0,7.5563703235894915,1.2110552763819096,23.71875,25.71875,0.6523076923076923,0.3801169590643274,2.875,0.6343825665859564,14.5,0.875,1,0,0,0,0
2004,1343,Princeton,ivy,1,14.0,5.49455,106.042,120.0,79.0,7.0450521314512,0.9715099715099714,22.192307692307693,22.346153846153847,0.7116279069767442,0.3544929925803792,1.9230769230769231,0.7139874739039666,18.115384615384617,0.7307692307692307,0,0,0,0,0
