Season,TeamID,TeamName,ConfAbbrev,is_tourney_team,tourney_seed_num,kp_adjem,kp_adjoe,kp_rankadjde,kp_rankoe,lms_residual_std,rs_ast_to_ratio,rs_drb,rs_fgm,rs_ft_pct,rs_ft_rate,rs_opp_blk,rs_opp_ft_pct,rs_pf,rs_win_pct
2026,1115,Ark Pine Bluff,swac,0,,-13.3,104.0,326,269,14.20855163600943,1.1666666666666667,20.37037037037037,24.703703703703702,0.7491638795986622,0.3868046571798189,5.777777777777778,0.7613636363636364,19.925925925925927,0.3703703703703703
2026,1116,Arkansas,sec,1,4.0,26.1,127.7,48,3,14.44168380599086,1.995967741935484,22.48275862068965,32.172413793103445,0.7462908011869436,0.361587982832618,4.724137931034483,0.7142857142857142,16.96551724137931,0.7241379310344828
2026,1117,Arkansas St,sun_belt,0,,1.4,110.6,173,114,14.077148525280188,1.2284122562674096,26.448275862068964,27.41379310344828,0.7393767705382436,0.394413407821229,5.068965517241379,0.700301204819277,19.17241379310345,0.6206896551724138
2026,1119,Army,patriot,0,,-18.4,100.1,335,287,11.532554476978827,1.4536082474226804,21.55172413793104,24.620689655172413,0.7167019027484144,0.2723085780080598,5.103448275862069,0.7519142419601836,19.06896551724138,0.3103448275862069
2026,1120,Auburn,sec,0,,19.0,124.8,107,32,17.384292805630338,1.3820224719101122,21.689655172413797,27.448275862068964,0.7468827930174563,0.460919540229885,5.068965517241379,0.761744966442953,17.379310344827587,0.5172413793103449
2026,1122,Austin Peay,a_sun,0,,-0.3,108.0,151,88,11.01403784983908,1.5954198473282442,22.59259259259259,27.40740740740741,0.7374581939799331,0.3739837398373984,5.111111111111111,0.7153558052434457,17.40740740740741,0.7037037037037037
2026,1123,Ball St,mac,0,,-11.3,98.6,191,327,13.188820675801905,1.3278688524590163,19.55555555555556,22.62962962962963,0.7178423236514523,0.3156516044531761,5.555555555555555,0.7791932059447985,15.851851851851851,0.2962962962962963
2026,1124,Baylor,big_twelve,0,,16.0,122.9,128,49,13.389491567064123,1.5179856115107913,22.25,28.464285714285715,0.726384364820847,0.360540223135643,5.071428571428571,0.7557692307692307,16.464285714285715,0.5
2026,1125,Belmont,mvc,0,,12.3,120.7,152,29,11.38581738303222,1.638805970149254,24.433333333333334,29.966666666666665,0.6860670194003528,0.328314997104806,4.7,0.7509225092250923,17.733333333333334,0.8333333333333334
2026,1126,Bethune-Cookman,swac,0,,-6.6,103.6,196,274,16.791689967597588,1.2452229299363058,23.48275862068965,26.379310344827587,0.6939078751857354,0.4044471153846154,5.0,0.7144948755490482,18.24137931034483,0.5517241379310345
2026,1127,Binghamton,aec,0,,-25.5,97.6,361,322,10.92240525775223,1.094736842105263,21.964285714285715,22.892857142857142,0.7529610829103215,0.4147368421052631,4.785714285714286,0.6940966010733453,17.142857142857142,0.1785714285714285
2026,1129,Boise St,mwc,0,,13.2,117.0,74,83,13.43940632611272,1.426829268292683,23.185185185185187,25.25925925925926,0.7841269841269842,0.4123036649214659,3.851851851851852,0.7099391480730224,17.185185185185187,0.6296296296296297
2026,1130,Boston College,acc,0,,1.0,103.7,61,328,10.915049890066522,1.3070866141732285,23.96551724137931,23.89655172413793,0.6499068901303539,0.316627358490566,4.793103448275862,0.666098807495741,16.724137931034484,0.3448275862068966
2026,1131,Boston Univ,patriot,0,,-8.0,111.8,347,68,10.219835600124297,1.553191489361702,22.566666666666663,26.53333333333333,0.7284894837476099,0.3208588957055214,4.033333333333333,0.7304015296367112,16.3,0.4666666666666667
2026,1132,Bowling Green,mac,0,,1.5,107.2,106,153,16.730225990371917,1.2724014336917562,23.185185185185187,26.96296296296296,0.7291311754684838,0.370580808080808,5.666666666666667,0.7256944444444444,18.296296296296298,0.5185185185185185
2026,1133,Bradley,mvc,0,,3.9,111.7,141,137,12.761752406482437,1.614754098360656,22.866666666666667,26.266666666666666,0.736760124610592,0.357262103505843,4.8,0.7048665620094191,18.83333333333333,0.6333333333333333
2026,1135,Brown,ivy,0,,-10.9,97.9,162,338,9.802596975291426,1.3171641791044777,21.875,24.916666666666668,0.6915167095115682,0.2800575953923686,6.166666666666667,0.7600000000000001,18.83333333333333,0.2916666666666667
2026,1136,Bryant,aec,0,,-23.0,96.6,345,349,14.534129324150117,1.0580204778156996,20.55555555555556,21.37037037037037,0.7605633802816901,0.2895989123045547,4.407407407407407,0.7254901960784313,16.296296296296298,0.2592592592592592
2026,1137,Bucknell,patriot,0,,-16.6,98.2,291,333,13.614355292005136,1.1249999999999998,20.774193548387096,23.451612903225808,0.7708333333333334,0.3032739804709936,5.32258064516129,0.7524115755627009,17.93548387096774,0.2903225806451613
2026,1138,Buffalo,mac,0,,-2.8,112.5,298,75,9.836972195124773,1.3971119133574008,20.48148148148148,25.85185185185185,0.742998352553542,0.4046666666666666,5.111111111111111,0.7469635627530363,16.40740740740741,0.5185185185185185
2026,1139,Butler,big_east,0,,9.5,116.1,123,116,13.58019419195863,1.599290780141844,23.13793103448276,27.24137931034483,0.7120000000000001,0.4312823461759632,5.758620689655173,0.7155172413793104,15.413793103448276,0.5172413793103449
2026,1140,BYU,big_twelve,1,6.0,23.3,125.5,57,30,14.708175305975848,1.4927007299270072,24.93103448275862,29.86206896551724,0.7460815047021945,0.3536585365853659,4.379310344827586,0.7134502923976609,15.689655172413794,0.6896551724137931
2026,1141,C Michigan,mac,0,,-9.1,105.9,293,252,17.472498466531793,1.324232081911263,20.25925925925926,26.22222222222222,0.702,0.3240440699935191,5.37037037037037,0.6956521739130435,17.962962962962962,0.2962962962962963
2026,1142,Cal Poly,big_west,0,,-3.7,109.4,255,220,13.006665447123757,0.9596774193548386,24.142857142857142,26.285714285714285,0.7833876221498371,0.3582263710618436,5.357142857142857,0.7274220032840722,19.571428571428573,0.3928571428571428
2026,1143,California,acc,0,,11.5,114.1,59,128,12.08968967037474,1.5533596837944663,23.892857142857142,25.714285714285715,0.7779632721202003,0.3706683168316831,5.107142857142857,0.6468646864686469,18.785714285714285,0.6785714285714286
2026,1144,Campbell,caa,0,,-1.4,111.2,251,173,14.256410400562215,1.0132013201320131,20.214285714285715,25.285714285714285,0.7229629629629629,0.4110840438489647,5.607142857142857,0.7400000000000001,18.0,0.3928571428571428
2026,1145,Canisius,maac,0,,-19.2,95.3,284,352,13.80766858843049,1.202020202020202,21.266666666666666,21.466666666666665,0.7190569744597249,0.3141975308641975,4.733333333333333,0.7288428324697754,17.5,0.3
2026,1146,Cent Arkansas,a_sun,0,,1.3,110.2,163,84,18.13484822208213,1.519607843137255,22.448275862068964,27.448275862068964,0.7088607594936709,0.3136698808848553,6.206896551724138,0.7309236947791165,16.482758620689655,0.6206896551724138
2026,1148,Central Conn,nec,0,,-12.7,104.7,327,190,12.419004266317684,1.5394736842105263,22.62962962962963,25.296296296296298,0.7702127659574467,0.31438127090301,4.444444444444445,0.767816091954023,14.074074074074074,0.5925925925925926
2026,1149,Charleston So,big_south,0,,-6.5,105.7,242,192,14.48206055491946,1.407643312101911,26.0,28.642857142857142,0.6473880597014925,0.3031674208144796,4.642857142857143,0.7057324840764331,22.178571428571427,0.4285714285714285
2026,1150,Charlotte,aac,0,,-1.5,113.0,285,109,10.237752757279363,1.3522727272727273,21.5,25.071428571428573,0.7175438596491228,0.372305682560418,4.0,0.7032786885245902,17.642857142857142,0.5
2026,1151,Chattanooga,southern,0,,-12.2,105.4,328,141,12.697415682007,1.8211009174311927,22.642857142857142,25.464285714285715,0.7731092436974789,0.3016476552598225,3.678571428571429,0.7094499294781382,19.892857142857142,0.3571428571428571
2026,1152,Chicago St,nec,0,,-19.6,99.4,340,337,13.24948182172902,1.1711409395973154,18.766666666666666,23.166666666666668,0.7509803921568627,0.2942873629544143,6.433333333333334,0.7491803278688525,18.866666666666667,0.2
2026,1153,Cincinnati,big_twelve,0,,17.5,111.2,8,247,15.5083816665176,1.5657894736842108,24.41379310344828,26.103448275862068,0.6787762906309751,0.2974971558589306,4.586206896551724,0.710843373493976,15.827586206896552,0.5517241379310345
2026,1154,Citadel,southern,0,,-20.3,100.6,352,293,15.194843818120487,1.2350746268656716,20.035714285714285,23.571428571428573,0.6714876033057852,0.3017456359102244,5.607142857142857,0.6894639556377079,16.821428571428573,0.25
2026,1155,Clemson,acc,1,8.0,19.2,116.5,20,99,8.75022092878653,1.524390243902439,23.82758620689655,25.58620689655172,0.7252032520325202,0.3805693069306931,5.0,0.7485714285714286,16.24137931034483,0.7241379310344828
2026,1156,Cleveland St,horizon,0,,-14.6,109.4,362,136,12.521966764422013,1.4019933554817277,19.714285714285715,25.357142857142858,0.761437908496732,0.382261086820737,6.25,0.7580128205128205,19.357142857142858,0.25
2026,1157,Coastal Car,sun_belt,0,,-6.8,101.8,158,295,13.67189643103934,1.1511627906976745,27.266666666666666,24.6,0.7290209790209791,0.3158475980121479,3.6666666666666665,0.7105666156202144,18.566666666666663,0.6
2026,1158,Col Charleston,caa,0,,-0.2,108.0,149,152,10.285787564080591,1.378839590443686,24.933333333333334,25.73333333333333,0.7412587412587414,0.4156976744186046,5.033333333333333,0.6944444444444444,16.833333333333332,0.6666666666666666
2026,1159,Colgate,patriot,0,,-7.0,107.7,289,131,9.162916713281534,1.55893536121673,23.06896551724138,27.517241379310345,0.7435387673956262,0.2946690099589924,4.0344827586206895,0.7241379310344828,17.17241379310345,0.5172413793103449
2026,1160,Colorado,big_twelve,0,,12.1,118.9,126,87,15.528810923283698,1.812,22.517241379310345,28.0,0.7492012779552716,0.3608069164265129,4.758620689655173,0.7303921568627452,17.379310344827587,0.5517241379310345
2026,1161,Colorado St,mwc,0,,9.5,118.9,183,48,13.419361108045448,1.6515151515151514,21.785714285714285,25.107142857142858,0.7746967071057191,0.4026517794836008,3.642857142857143,0.7007874015748031,16.642857142857142,0.6428571428571429
2026,1162,Columbia,ivy,0,,-2.0,108.5,204,134,13.81743718066044,1.3709090909090909,23.48,27.48,0.7049180327868853,0.2914675767918088,5.32,0.7443298969072165,16.76,0.56
2026,1163,Connecticut,big_east,1,2.0,27.9,122.0,11,50,14.11101278779727,2.0476190476190474,23.433333333333334,28.633333333333333,0.7030965391621129,0.3121091529277999,4.766666666666667,0.7254601226993865,18.1,0.9
2026,1164,Coppin St,meac,0,,-27.6,92.1,346,362,12.79670601451206,0.8663101604278074,19.428571428571427,21.892857142857142,0.6717171717171717,0.3892529488859764,5.714285714285714,0.742816091954023,18.857142857142858,0.2142857142857142
2026,1165,Cornell,ivy,0,,0.5,119.8,342,21,13.833354976389776,1.8725099601593624,22.166666666666668,29.45833333333333,0.7456521739130434,0.3137789904502046,4.458333333333333,0.7095588235294117,19.83333333333333,0.5
2026,1166,Creighton,big_east,0,,11.0,116.2,97,157,15.914971289102487,1.7185185185185186,23.73333333333333,26.633333333333333,0.7560975609756099,0.2787535410764872,4.6,0.6993464052287581,14.333333333333334,0.4666666666666667
2026,1167,CS Bakersfield,big_west,0,,-15.3,101.9,320,336,12.833156278945774,0.9085365853658536,21.071428571428573,24.0,0.7435897435897435,0.4317343173431734,5.571428571428571,0.7255172413793103,20.428571428571427,0.2142857142857142
2026,1168,CS Fullerton,big_west,0,,0.4,109.4,167,216,13.57715333174549,1.5126353790613718,22.785714285714285,27.464285714285715,0.7102102102102102,0.3858632676709154,4.964285714285714,0.738486842105263,19.178571428571427,0.4642857142857143
2026,1169,CS Northridge,big_west,0,,-0.4,108.9,177,214,15.195688334559762,1.4169184290030212,25.714285714285715,29.464285714285715,0.6551181102362206,0.3535634743875278,6.5,0.762684124386252,18.357142857142858,0.5714285714285714
2026,1170,CS Sacramento,big_sky,0,,-8.3,105.9,279,266,11.528591876478943,1.181818181818182,21.76923076923077,25.115384615384617,0.7822085889570553,0.4142312579415502,5.846153846153846,0.7246127366609295,18.57692307692308,0.2307692307692307
2026,1171,Dartmouth,ivy,0,,-9.4,104.7,275,245,12.792225783995423,1.2592592592592593,23.625,23.75,0.7307692307692308,0.3719879518072289,5.0,0.7139737991266376,16.875,0.375
2026,1172,Davidson,a_ten,0,,4.9,109.6,89,195,13.166793770779018,1.4814814814814816,20.96296296296296,25.074074074074076,0.6463157894736843,0.3179384203480588,4.37037037037037,0.6816479400749064,17.037037037037038,0.5925925925925926
2026,1173,Dayton,a_ten,0,,10.9,110.6,32,175,12.086937202220414,1.3725490196078431,22.310344827586206,24.379310344827587,0.7536617842876164,0.4801790281329923,5.310344827586207,0.7065972222222222,16.79310344827586,0.6896551724137931
2026,1174,Delaware,cusa,0,,-11.3,104.4,303,275,12.477242129845669,1.2454212454212454,22.214285714285715,23.464285714285715,0.7841409691629955,0.31267217630854,4.428571428571429,0.7786561264822134,14.642857142857142,0.3214285714285714
2026,1175,Delaware St,meac,0,,-27.2,87.1,282,365,12.862322524955324,0.97008547008547,19.217391304347824,21.043478260869566,0.6838407494145199,0.338620142743854,6.304347826086956,0.7057613168724279,17.869565217391305,0.1304347826086956
2026,1176,Denver,summit,0,,-6.0,116.0,359,51,13.868220494006822,1.3236514522821576,21.678571428571427,28.25,0.7779751332149201,0.3315665488810365,4.428571428571429,0.7065390749601276,18.357142857142858,0.4285714285714285
2026,1177,DePaul,big_east,0,,6.8,107.1,34,279,13.518287174411004,1.4212218649517685,21.689655172413797,24.82758620689655,0.6942567567567567,0.3623011015911873,5.655172413793103,0.7028380634390652,18.03448275862069,0.5517241379310345
2026,1178,Detroit,horizon,0,,-4.2,107.9,238,150,12.110891457489574,1.3113553113553114,22.814814814814813,27.185185185185187,0.7854477611940299,0.322503008423586,4.777777777777778,0.7312703583061889,19.40740740740741,0.4814814814814814
2026,1179,Drake,mvc,0,,-2.7,109.9,249,185,14.71379951148513,1.5822784810126582,22.96551724137931,25.55172413793104,0.7077464788732395,0.3335290663534938,4.137931034482759,0.6882661996497372,17.551724137931036,0.3448275862068966
2026,1180,Drexel,caa,0,,-4.7,102.4,130,283,13.376356889091056,1.3416370106761566,22.655172413793103,24.344827586206897,0.6592741935483872,0.3090342679127725,4.517241379310345,0.7551724137931035,16.862068965517242,0.5172413793103449
2026,1181,Duke,acc,1,1.0,38.9,128.0,2,4,13.857143411165351,1.722222222222222,26.79310344827586,28.82758620689655,0.7293934681181959,0.3829660512209649,3.8620689655172415,0.7087628865979382,15.724137931034482,0.9310344827586208
2026,1182,Duquesne,a_ten,0,,3.4,110.7,135,160,9.110181500839218,1.3067092651757188,22.814814814814813,26.703703703703702,0.7138211382113822,0.3899809765377299,5.518518518518518,0.7347893915756629,20.444444444444443,0.5185185185185185
2026,1183,E Illinois,ovc,0,,-14.8,96.9,229,350,14.345253452053797,1.0513698630136985,20.035714285714285,22.428571428571427,0.7466918714555766,0.34107027724049,7.071428571428571,0.7464285714285714,16.892857142857142,0.3214285714285714
2026,1184,E Kentucky,a_sun,0,,-11.7,109.1,350,113,8.878113355366496,1.353135313531353,20.689655172413797,26.48275862068965,0.7231329690346084,0.307563025210084,4.551724137931035,0.7312312312312312,18.655172413793103,0.3103448275862069
2026,1185,E Michigan,mac,0,,-6.4,101.9,150,305,14.024933774629623,1.23943661971831,23.142857142857142,25.821428571428573,0.729559748427673,0.2926380368098159,4.821428571428571,0.7224137931034482,17.964285714285715,0.3214285714285714
2026,1186,E Washington,big_sky,0,,0.0,113.1,256,105,13.359918046673409,1.2532051282051282,20.93103448275862,27.620689655172413,0.7495711835334478,0.3459940652818991,5.172413793103448,0.762214983713355,18.06896551724138,0.4137931034482758
2026,1187,East Carolina,aac,0,,-7.4,103.6,214,302,14.287779191453408,1.150877192982456,21.785714285714285,24.892857142857142,0.6973886328725039,0.3928786964393482,5.357142857142857,0.7229357798165137,16.214285714285715,0.3571428571428571
2026,1188,SIUE,ovc,0,,-7.6,99.5,131,300,12.95856719074777,1.2296819787985864,23.571428571428573,24.5,0.6721991701244813,0.3048703352308665,4.964285714285714,0.7065217391304348,16.535714285714285,0.5714285714285714
2026,1189,Elon,caa,0,,-5.7,110.1,304,120,12.373855187937306,1.5714285714285714,21.392857142857142,27.392857142857142,0.7079646017699116,0.3351126927639383,5.25,0.7191780821917808,17.178571428571427,0.4285714285714285
2026,1190,ETSU,southern,0,,0.5,109.7,174,65,14.544105756084765,1.6196078431372551,22.24137931034483,27.48275862068965,0.7649122807017544,0.3469263542300669,4.620689655172414,0.7227036395147313,17.06896551724138,0.6551724137931034
2026,1191,Evansville,mvc,0,,-12.9,101.9,290,347,12.975216252234343,1.1915584415584417,20.58620689655172,23.27586206896552,0.733615221987315,0.2976714915040906,3.896551724137931,0.7457627118644068,15.96551724137931,0.1724137931034483
2026,1192,F Dickinson,nec,0,,-17.6,100.8,334,312,12.343849190450618,1.2716535433070868,21.214285714285715,22.428571428571427,0.7021696252465482,0.3258354755784062,4.714285714285714,0.708256880733945,17.428571428571427,0.2857142857142857
2026,1193,Fairfield,maac,0,,-8.1,105.8,272,176,13.150430259413724,1.275,22.8,26.83333333333333,0.7058823529411765,0.2833333333333333,6.166666666666667,0.7423664122137406,15.5,0.6
2026,1194,FL Atlantic,aac,0,,3.3,109.7,118,170,14.039561195632317,1.2287581699346406,24.607142857142858,28.107142857142858,0.7025089605734768,0.3249854397204426,3.928571428571429,0.7284768211920529,17.857142857142858,0.5357142857142857
2026,1195,FGCU,a_sun,0,,-6.7,105.5,239,148,14.138693259902384,1.4158415841584158,21.96551724137931,27.93103448275862,0.7198515769944341,0.3034909909909909,5.758620689655173,0.7466266866566716,19.27586206896552,0.4137931034482758
2026,1196,Florida,sec,1,1.0,33.8,125.5,6,18,13.526387502743306,1.6382252559726962,28.17241379310345,30.86206896551724,0.7144827586206897,0.3883235136582753,5.0344827586206895,0.7194719471947194,17.75862068965517,0.7931034482758621
2026,1197,Florida A&M,swac,0,,-13.0,97.9,211,335,13.090280108876437,1.0215384615384615,21.346153846153847,24.153846153846157,0.6832412523020258,0.3734525447042641,6.038461538461538,0.7614991482112436,18.07692307692308,0.4230769230769231
2026,1198,Florida Intl,cusa,0,,-2.2,107.4,187,197,11.282001773133471,1.2342657342657342,21.96153846153846,26.96153846153846,0.6982343499197432,0.3963104325699745,6.5,0.7066189624329159,18.26923076923077,0.4230769230769231
2026,1199,Florida St,acc,0,,13.5,118.4,93,103,16.129882847403575,1.37123745819398,22.310344827586206,26.89655172413793,0.7221350078492936,0.3501924134139637,5.551724137931035,0.7162629757785468,18.27586206896552,0.5172413793103449
2026,1200,Fordham,a_ten,0,,0.5,104.6,79,267,11.117845878899224,1.3153846153846154,23.96153846153846,25.153846153846157,0.6957605985037406,0.2634691195795006,5.115384615384615,0.6744186046511627,15.807692307692308,0.5
2026,1201,Fresno St,mwc,0,,3.1,107.4,84,265,10.658471297956796,1.1580645161290322,22.785714285714285,25.285714285714285,0.7463768115942028,0.3458646616541354,5.25,0.7302904564315352,16.892857142857142,0.3928571428571428
2026,1202,Furman,southern,1,15.0,-1.9,107.5,181,108,11.944764167788763,1.5342960288808665,25.071428571428573,26.75,0.6811881188118812,0.315625,4.285714285714286,0.7058823529411765,15.321428571428571,0.5714285714285714
2026,1203,G Washington,a_ten,0,,9.6,117.6,143,52,15.214879161489437,1.4267100977198697,23.071428571428573,28.428571428571427,0.7272727272727272,0.3594771241830065,5.035714285714286,0.7188612099644127,18.178571428571427,0.5357142857142857
2026,1204,Ga Southern,sun_belt,0,,-6.0,110.2,310,115,11.529073317144045,1.074468085106383,20.93103448275862,26.0,0.7288135593220338,0.3979763912310287,5.0,0.7472222222222222,19.724137931034484,0.4827586206896552
2026,1205,Gardner Webb,big_south,0,,-26.5,95.5,358,360,13.83836978616626,0.7976878612716763,19.75,23.857142857142858,0.6770833333333334,0.3009404388714733,5.392857142857143,0.7294685990338164,17.892857142857142,0.0357142857142857
2026,1206,George Mason,a_ten,0,,7.5,113.1,103,100,11.502515409565852,1.5061728395061729,23.464285714285715,25.107142857142858,0.7204301075268817,0.4351604278074866,4.392857142857143,0.7075892857142857,15.285714285714286,0.75
2026,1207,Georgetown,big_east,0,,10.9,114.6,73,172,9.0670675866966,1.7581967213114753,22.82758620689655,25.517241379310345,0.7366818873668189,0.3880685174246899,4.551724137931035,0.7274220032840722,18.24137931034483,0.4482758620689655
2026,1208,Georgia,sec,1,8.0,20.5,124.7,80,13,16.405896674000388,1.5373665480427046,24.03448275862069,30.96551724137931,0.751060820367751,0.371518654755649,5.206896551724138,0.7061855670103092,17.24137931034483,0.6896551724137931
2026,1209,Georgia St,sun_belt,0,,-13.0,99.3,244,334,12.93654533887148,1.134275618374558,22.0,21.79310344827586,0.7859424920127795,0.3697578263437684,4.586206896551724,0.7032040472175379,18.41379310344828,0.2758620689655172
2026,1210,Georgia Tech,acc,0,,0.6,107.7,132,294,10.23055938563513,1.4171779141104297,24.86206896551724,26.58620689655172,0.702276707530648,0.3270332187857961,5.655172413793103,0.7117263843648208,17.82758620689655,0.3793103448275862
2026,1211,Gonzaga,wcc,1,3.0,28.1,122.0,9,12,19.01691841743258,1.918367346938776,25.41935483870968,32.70967741935484,0.6991869918699186,0.3096676737160121,5.0,0.7084805653710248,17.161290322580644,0.9032258064516128
2026,1212,Grambling,swac,0,,-11.7,96.9,160,331,12.529770279924389,0.9698795180722892,20.703703703703702,23.14814814814815,0.7262295081967214,0.4206896551724138,7.148148148148148,0.7240802675585285,18.88888888888889,0.3703703703703703
2026,1213,Grand Canyon,mwc,0,,13.2,111.0,23,156,11.271451931037284,1.2413793103448276,24.655172413793103,25.55172413793104,0.7581395348837209,0.3909090909090909,4.379310344827586,0.7286184210526316,18.24137931034483,0.6206896551724138
2026,1214,Hampton,caa,0,,-9.1,102.5,226,306,13.205824833304154,1.1647940074906369,21.107142857142858,22.714285714285715,0.7244732576985413,0.3924936386768447,5.607142857142857,0.6715976331360948,19.464285714285715,0.3928571428571428
2026,1217,Harvard,ivy,0,,1.3,106.6,100,186,11.69727566160186,1.4387351778656128,21.384615384615383,25.26923076923077,0.8053333333333332,0.2637130801687763,4.730769230769231,0.7311557788944723,13.73076923076923,0.5769230769230769
2026,1218,Hawaii,big_west,1,13.0,5.9,107.1,43,177,15.770942062513493,1.1466666666666665,25.96153846153846,26.46153846153846,0.7313664596273293,0.4281914893617021,5.423076923076923,0.689594356261023,18.153846153846157,0.7307692307692307
2026,1219,High Point,big_south,1,12.0,8.4,117.0,161,10,13.931131178730835,1.742971887550201,21.75,29.142857142857142,0.7432065217391304,0.4294049008168027,5.857142857142857,0.708041958041958,18.535714285714285,0.8571428571428571
2026,1220,Hofstra,caa,1,13.0,9.5,114.6,95,81,10.61443985753288,1.42570281124498,23.892857142857142,25.5,0.7595419847328243,0.3214723926380368,5.178571428571429,0.7127845884413311,17.535714285714285,0.6428571428571429
2026,1221,Holy Cross,patriot,0,,-16.4,100.8,323,284,12.310143284134092,1.18359375,21.27586206896552,23.93103448275862,0.7575757575757576,0.3119092627599244,4.103448275862069,0.7418655097613882,15.862068965517242,0.2758620689655172
2026,1222,Houston,big_twelve,1,2.0,33.5,124.9,5,31,12.735055638176824,2.080952380952381,21.86206896551724,27.86206896551724,0.7757201646090536,0.2699999999999999,4.0,0.6789297658862876,18.20689655172414,0.8275862068965517
2026,1223,Houston Chr,southland,0,,-11.1,102.9,274,296,9.833442132596694,1.352112676056338,19.285714285714285,23.392857142857142,0.6967984934086628,0.3547094188376753,5.178571428571429,0.7182203389830508,15.321428571428571,0.3214285714285714
2026,1224,Howard,meac,1,16.0,-3.2,103.1,117,180,15.100772164045148,1.2945205479452055,22.08,25.04,0.7394957983193278,0.4213881019830028,6.84,0.6895306859205775,19.12,0.6
2026,1225,Idaho,big_sky,1,15.0,1.5,108.8,136,130,12.30169191400356,1.3586497890295357,23.703703703703702,25.814814814814813,0.7339449541284403,0.3397755610972569,4.296296296296297,0.7520525451559933,18.88888888888889,0.4814814814814814
2026,1226,Idaho St,big_sky,0,,-7.1,109.5,314,151,12.434602440904465,1.1828358208955223,20.22222222222222,25.074074074074076,0.7553571428571428,0.3733333333333333,4.37037037037037,0.7749546279491832,17.555555555555557,0.3333333333333333
2026,1227,IL Chicago,mvc,0,,6.1,110.4,83,167,12.366440764529138,1.2903225806451613,21.620689655172413,25.79310344827586,0.7261146496815286,0.3694117647058823,6.551724137931035,0.741472172351885,17.06896551724138,0.5172413793103449
2026,1228,Illinois,big_ten,1,3.0,32.1,131.2,28,1,14.25335940903092,1.80168776371308,25.517241379310345,28.55172413793104,0.7909698996655519,0.3344519015659955,3.6206896551724137,0.7245179063360881,13.241379310344827,0.7586206896551724
